3484,Skulls, The (2000),Thriller,not set
3487,El Dorado (1966),Western,not set,not set
3489,Hook (1991),Adventure|Comedy|Fantasy,not set,not set
3490,Horror Express (1972),Horror,not set,not set
3491,My Chauffeur (1986),Comedy,not set,not set
3492,Son of the Sheik, The (1926),Adventure|Comedy|Romance,not set
3494,True Grit (1969),Adventure|Drama|Western,not set,not set
3495,Roadside Prophets (1992),Comedy|Drama,not set,not set
3496,Madame Sousatzka (1988),Drama,not set,not set
3497,Max Dugan Returns (1983),Comedy,not set,not set
3498,Midnight Express (1978),Drama,not set,not set
3499,Misery (1990),Drama|Horror|Thriller,not set,not set
3500,Mr. Saturday Night (1992),Comedy|Drama,not set,not set
3501,Murphy's Romance (1985),Comedy|Romance,not set,not set
3502,My Life (1993),Drama,not set,not set
3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,not set,not set
3504,Network (1976),Comedy|Drama,not set,not set
3505,No Way Out (1987),Drama|Mystery|Thriller,not set,not set
3506,North Dallas Forty (1979),Comedy|Drama,not set,not set
3507,Odd Couple, The (1968),Comedy,not set
3508,Outlaw Josey Wales, The (1976),Action|Adventure|Drama|Thriller|Western,not set
3509,Black and White (1999),Drama,not set,not set
3510,Frequency (2000),Drama|Thriller,not set,not set
3511,Ready to Rumble (2000),Comedy,not set,not set
3512,Return to Me (2000),Drama|Romance,not set,not set
3513,Rules of Engagement (2000),Drama|Thriller,not set,not set
3515,Me Myself I (2000),Comedy|Romance,not set,not set
3516,Bell, Book and Candle (1958),Comedy|Fantasy|Romance,not set
3518,End of Violence, The (1997),Drama|Thriller,not set
3519,Force 10 from Navarone (1978),Action|Drama|War,not set,not set
3520,How to Stuff a Wild Bikini (1965),Comedy,not set,not set
3521,Mystery Train (1989),Comedy|Drama,not set,not set
3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama,not set,not set
3524,Arthur (1981),Comedy|Romance,not set,not set
3525,Bachelor Party (1984),Comedy,not set,not set
3526,Parenthood (1989),Comedy|Drama,not set,not set
3527,Predator (1987),Action|Sci-Fi|Thriller,not set,not set
3528,Prince of Tides, The (1991),Drama|Romance,not set
3529,Postman Always Rings Twice, The (1981),Crime|Thriller,not set
3531,All the Vermeers in New York (1990),Comedy|Drama|Romance,not set,not set
3534,28 Days (2000),Drama,not set,not set
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller,not set,not set
3536,Keeping the Faith (2000),Comedy|Drama|Romance,not set,not set
3537,Where the Money Is (2000),Comedy|Drama,not set,not set
3538,East is East (1999),Comedy,not set,not set
3539,Filth and the Fury, The (2000),Documentary,not set
3540,Passion of Mind (2000),Drama|Mystery|Romance,not set,not set
3543,Diner (1982),Comedy|Drama,not set,not set
3544,Shakes the Clown (1992),Comedy,not set,not set
3545,Cabaret (1972),Drama|Musical,not set,not set
3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller,not set,not set
3547,Prick Up Your Ears (1987),Comedy|Drama,not set,not set
3548,Auntie Mame (1958),Comedy|Drama,not set,not set
3549,Guys and Dolls (1955),Comedy|Musical|Romance,not set,not set
3550,The Hunger (1983),Horror,not set,not set
3551,Marathon Man (1976),Crime|Drama|Thriller,not set,not set
3552,Caddyshack (1980),Comedy,not set,not set
3553,Gossip (2000),Drama|Thriller,not set,not set
3554,Love and Basketball (2000),Drama|Romance,not set,not set
3555,U-571 (2000),Action|Thriller|War,not set,not set
3556,Virgin Suicides, The (1999),Drama|Romance,not set
3557,Jennifer 8 (1992),Mystery|Thriller,not set,not set
3559,Limelight (1952),Comedy|Drama|Romance,not set,not set
3560,Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei) (1978),Crime|Drama|Romance,not set,not set
3563,Crow: Salvation, The (2000),Action|Horror,not set
3564,Flintstones in Viva Rock Vegas, The (2000),Children|Comedy,not set
3565,Where the Heart Is (2000),Comedy|Drama,not set,not set
3566,Big Kahuna, The (2000),Comedy|Drama,not set
3567,Bossa Nova (2000),Comedy|Drama|Romance,not set,not set
3568,Smiling Fish and Goat on Fire (1999),Comedy|Romance,not set,not set
3569,Idiots, The (Idioterne) (1998),Comedy|Drama,not set
3571,Time Code (2000),Comedy|Drama,not set,not set
3572,Carnosaur (1993),Horror|Sci-Fi,not set,not set
3573,Carnosaur 2 (1995),Horror|Sci-Fi,not set,not set
3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,not set,not set
3575,Defying Gravity (1997),Drama,not set,not set
3576,Hidden, The (1987),Action|Horror|Sci-Fi,not set
3577,Two Moon Junction (1988),Drama|Romance,not set,not set
3578,Gladiator (2000),Action|Adventure|Drama,not set,not set
3579,I Dreamed of Africa (2000),Drama,not set,not set
3580,Up at the Villa (2000),Drama,not set,not set
3581,Human Traffic (1999),Comedy,not set,not set
3584,Breathless (1983),Action|Drama|Romance|Thriller,not set,not set
3587,Inferno (1980),Horror,not set,not set
3588,King of Marvin Gardens, The (1972),Crime|Drama,not set
3590,Lords of Flatbush, The (1974),Comedy|Drama,not set
3591,Mr. Mom (1983),Comedy|Drama,not set,not set
3593,Battlefield Earth (2000),Action|Sci-Fi,not set,not set
3594,Center Stage (2000),Drama|Musical,not set,not set
3596,Screwed (2000),Comedy,not set,not set
3598,Hamlet (2000),Crime|Drama|Romance|Thriller,not set,not set
3599,Anchors Aweigh (1945),Comedy|Musical,not set,not set
3600,Blue Hawaii (1961),Comedy|Musical,not set,not set
3602,G.I. Blues (1960),Comedy|Musical|Romance,not set,not set
3604,Gypsy (1962),Musical,not set,not set
3605,King Creole (1958),Crime|Drama|Musical,not set,not set
3606,On the Town (1949),Comedy|Musical|Romance,not set,not set
3608,Pee-wee's Big Adventure (1985),Adventure|Comedy,not set,not set
3609,Regret to Inform (1998),Documentary,not set,not set
3611,Saludos Amigos (1943),Animation|Children|Comedy,not set,not set
3612,The Slipper and the Rose: The Story of Cinderella (1976),Adventure|Children|Fantasy|Musical|Romance,not set,not set
3613,Things Change (1988),Comedy,not set,not set
3614,Honeymoon in Vegas (1992),Comedy|Romance,not set,not set
3615,Dinosaur (2000),Adventure|Animation|Children,not set,not set
3616,Loser (2000),Comedy|Romance,not set,not set
3617,Road Trip (2000),Comedy,not set,not set
3618,Small Time Crooks (2000),Comedy|Crime,not set,not set
3619,Hollywood Knights, The (1980),Comedy,not set
3620,Myth of Fingerprints, The (1997),Comedy|Drama,not set
3621,Possession (1981),Drama|Horror,not set,not set
3622,Twelve Chairs, The (1970),Comedy,not set
3623,Mission: Impossible II (2000),Action|Adventure|Thriller,not set,not set
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western,not set,not set
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy,not set,not set
3627,Carnival of Souls (1962),Horror|Thriller,not set,not set
3628,Flying Tigers (1942),Action|Drama|Romance|War,not set,not set
3629,Gold Rush, The (1925),Adventure|Comedy|Romance,not set
3632,Monsieur Verdoux (1947),Comedy|Crime,not set,not set
3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller,not set,not set
3634,Seven Days in May (1964),Thriller,not set,not set
3635,Spy Who Loved Me, The (1977),Action|Adventure|Thriller,not set
3637,Vagabond (Sans toit ni loi) (1985),Drama,not set,not set
3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller,not set,not set
3639,Man with the Golden Gun, The (1974),Action|Adventure|Thriller,not set
3640,King in New York, A (1957),Comedy|Drama,not set
3643,Fighting Seabees, The (1944),Action|Drama|War,not set
3646,Big Momma's House (2000),Comedy,not set,not set
3649,American Gigolo (1980),Drama,not set,not set
3653,Endless Summer, The (1966),Documentary,not set
3654,Guns of Navarone, The (1961),Action|Adventure|Drama|War,not set
3655,Blow-Out (La grande bouffe) (1973),Drama,not set,not set
3656,Lured (1947),Crime|Film-Noir|Mystery|Thriller,not set,not set
3657,Pandora and the Flying Dutchman (1951),Drama,not set,not set
3658,Quatermass and the Pit (1967),Horror|Sci-Fi,not set,not set
3659,Quatermass 2 (Enemy from Space) (1957),Sci-Fi|Thriller,not set,not set
3660,Puppet Master (1989),Horror|Sci-Fi|Thriller,not set,not set
3661,Puppet Master II (1991),Horror|Sci-Fi|Thriller,not set,not set
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,not set,not set
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,not set,not set
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,not set,not set
3665,Curse of the Puppet Master (Puppet Master 6: The Curse) (1998),Horror|Sci-Fi|Thriller,not set,not set
3668,Romeo and Juliet (1968),Drama|Romance,not set,not set
3669,Stay Tuned (1992),Comedy,not set,not set
3671,Blazing Saddles (1974),Comedy|Western,not set,not set
3672,Benji (1974),Adventure|Children,not set,not set
3673,Benji the Hunted (1987),Adventure|Children,not set,not set
3674,For the Love of Benji (1977),Adventure|Children|Comedy|Drama,not set,not set
3675,White Christmas (1954),Comedy|Musical|Romance,not set,not set
3676,Eraserhead (1977),Drama|Horror,not set,not set
3677,Baraka (1992),Documentary,not set,not set
3678,Man with the Golden Arm, The (1955),Drama,not set
3679,Decline of Western Civilization, The (1981),Documentary|Musical,not set
3680,Decline of Western Civilization Part II: The Metal Years, The (1988),Documentary,not set
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,not set,not set
3682,Magnum Force (1973),Action|Crime|Drama|Thriller,not set,not set
3683,Blood Simple (1984),Crime|Drama|Film-Noir,not set,not set
3684,Fabulous Baker Boys, The (1989),Drama|Romance,not set
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,not set,not set
3686,Flatliners (1990),Horror|Sci-Fi|Thriller,not set,not set
3687,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi,not set,not set
3688,Porky's (1982),Comedy,not set,not set
3689,Porky's II: The Next Day (1983),Comedy,not set,not set
3690,Porky's Revenge (1985),Comedy,not set,not set
3691,Private School (1983),Comedy,not set,not set
3692,Class of Nuke 'Em High (1986),Comedy|Horror,not set,not set
3693,Toxic Avenger, The (1985),Comedy|Horror,not set
3695,Toxic Avenger Part III: The Last Temptation of Toxie, The (1989),Comedy|Horror,not set
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller,not set,not set
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,not set,not set
3698,Running Man, The (1987),Action|Sci-Fi,not set
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,not set,not set
3700,Brother from Another Planet, The (1984),Drama|Sci-Fi,not set
3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,not set,not set
3702,Mad Max (1979),Action|Adventure|Sci-Fi,not set,not set
3703,Road Warrior, The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller,not set
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,not set,not set
3705,Bird on a Wire (1990),Action|Comedy|Romance,not set,not set
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,not set,not set
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,not set,not set
3708,Firestarter (1984),Horror|Thriller,not set,not set
3709,Sleepwalkers (1992),Horror,not set,not set
3710,Action Jackson (1988),Action|Comedy|Crime|Thriller,not set,not set
3712,Soapdish (1991),Comedy,not set,not set
3713,Long Walk Home, The (1990),Drama,not set
3714,Clara's Heart (1988),Drama,not set,not set
3715,Burglar (1987),Comedy|Crime,not set,not set
3716,Fatal Beauty (1987),Action|Comedy|Crime|Drama,not set,not set
3717,Gone in 60 Seconds (2000),Action|Crime,not set,not set
3718,American Pimp (1999),Documentary,not set,not set
3719,Love's Labour's Lost (2000),Comedy|Romance,not set,not set
3720,Sunshine (1999),Drama,not set,not set
3721,Trixie (2000),Comedy|Crime|Mystery,not set,not set
3723,Hamlet (1990),Drama,not set,not set
3724,Coming Home (1978),Drama|War,not set,not set
3725,American Pop (1981),Animation|Musical,not set,not set
3726,Assault on Precinct 13 (1976),Action|Thriller,not set,not set
3727,Near Dark (1987),Horror|Western,not set,not set
3728,One False Move (1992),Crime|Drama|Film-Noir|Thriller,not set,not set
3729,Shaft (1971),Action|Crime|Drama|Thriller,not set,not set
3730,Conversation, The (1974),Drama|Mystery,not set
3731,Cutter's Way (1981),Drama|Thriller,not set,not set
3732,Fury, The (1978),Horror,not set
3733,Paper Chase, The (1973),Drama,not set
3734,Prince of the City (1981),Drama,not set,not set
3735,Serpico (1973),Crime|Drama,not set,not set
3736,Ace in the Hole (Big Carnival, The) (1951),Drama,not set
3737,Lonely Are the Brave (1962),Drama|Western,not set,not set
3738,Sugarland Express, The (1974),Drama,not set
3739,Trouble in Paradise (1932),Comedy|Romance,not set,not set
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,not set,not set
3741,Badlands (1973),Crime|Drama|Thriller,not set,not set
3742,Battleship Potemkin (1925),Drama|War,not set,not set
3743,Boys and Girls (2000),Comedy|Romance,not set,not set
3744,Shaft (2000),Action|Crime|Thriller,not set,not set
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,not set,not set
3746,Butterfly (La lengua de las mariposas) (1999),Drama,not set,not set
3747,Jesus' Son (1999),Drama,not set,not set
3751,Chicken Run (2000),Animation|Children|Comedy,not set,not set
3752,Me, Myself & Irene (2000),Adventure|Comedy,not set
3753,Patriot, The (2000),Action|Drama|War,not set
3754,Adventures of Rocky and Bullwinkle, The (2000),Adventure|Animation|Children|Comedy|Fantasy,not set
3755,Perfect Storm, The (2000),Drama|Thriller,not set
3757,Asylum (1972),Horror,not set,not set
3758,Communion (1989),Drama|Sci-Fi|Thriller,not set,not set
3759,Fun and Fancy Free (1947),Animation|Children|Musical,not set,not set
3760,Kentucky Fried Movie, The (1977),Comedy,not set
3761,Blood In, Blood Out (1993),Action|Crime|Drama|Thriller,not set
3763,F/X (1986),Action|Crime|Thriller,not set,not set
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller,not set,not set
3765,Hot Spot, The (1990),Crime|Drama|Romance,not set
3766,Missing in Action (1984),Action|War,not set,not set
3768,Braddock: Missing in Action III (1988),Action|War,not set,not set
3769,Thunderbolt and Lightfoot (1974),Action,not set,not set
3770,Dreamscape (1984),Horror|Sci-Fi|Thriller,not set,not set
3771,The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy,not set,not set
3773,House Party (1990),Comedy,not set,not set
3774,House Party 2 (1991),Comedy|Drama|Romance,not set,not set
3775,Make Mine Music (1946),Animation|Children|Musical,not set,not set
3777,Nekromantik (1987),Comedy|Horror,not set,not set
3780,Rocketship X-M (1950),Sci-Fi,not set,not set
3783,Croupier (1998),Crime|Drama,not set,not set
3784,Kid, The (2000),Comedy|Fantasy,not set
3785,Scary Movie (2000),Comedy|Horror,not set,not set
3786,But I'm a Cheerleader (1999),Comedy,not set,not set
3787,Shower (Xizao) (1999),Comedy,not set,not set
3788,Blow-Up (Blowup) (1966),Drama|Mystery,not set,not set
3789,Pawnbroker, The (1964),Drama,not set
3790,Groove (2000),Drama,not set,not set
3791,Footloose (1984),Drama,not set,not set
3792,Duel in the Sun (1946),Drama|Romance|Western,not set,not set
3793,X-Men (2000),Action|Adventure|Sci-Fi,not set,not set
3794,Chuck & Buck (2000),Comedy|Drama,not set,not set
3795,Five Senses, The (1999),Drama,not set
3798,What Lies Beneath (2000),Drama|Horror|Mystery,not set,not set
3799,Pokémon the Movie 2000 (2000),Animation|Children,not set,not set
3800,Criminal Lovers (1999),Crime|Drama|Romance|Thriller,not set,not set
3801,Anatomy of a Murder (1959),Drama|Mystery,not set,not set
3802,Freejack (1992),Action|Sci-Fi,not set,not set
3804,H.O.T.S. (1979),Comedy,not set,not set
3805,Knightriders (1981),Action|Adventure|Drama,not set,not set
3806,Mackenna's Gold (1969),Western,not set,not set
3807,Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy,not set,not set
3809,What About Bob? (1991),Comedy,not set,not set
3810,White Sands (1992),Drama|Thriller,not set,not set
3811,Breaker Morant (1980),Drama|War,not set,not set
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy,not set,not set
3813,Interiors (1978),Drama,not set,not set
3814,Love and Death (1975),Comedy,not set,not set
3816,Official Story, The (La historia oficial) (1985),Drama,not set
3819,Tampopo (1985),Comedy,not set,not set
3820,Thomas and the Magic Railroad (2000),Children,not set,not set
3821,Nutty Professor II: The Klumps (2000),Comedy,not set,not set
3823,Wonderland (1999),Drama,not set,not set
3824,Autumn in New York (2000),Drama|Romance,not set,not set
3825,Coyote Ugly (2000),Comedy|Drama|Romance,not set,not set
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller,not set,not set
3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi,not set,not set
3829,Mad About Mambo (2000),Comedy|Romance,not set,not set
3831,Saving Grace (2000),Comedy,not set,not set
3832,Black Sabbath (Tre volti della paura, I) (1963),Horror,not set
3833,Brain That Wouldn't Die, The (1962),Horror|Sci-Fi,not set
3834,Bronco Billy (1980),Adventure|Drama|Romance,not set,not set
3835,Crush, The (1993),Thriller,not set
3836,Kelly's Heroes (1970),Action|Comedy|War,not set,not set
3837,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller,not set,not set
3838,Phantasm III: Lord of the Dead (1994),Horror,not set,not set
3839,Phantasm IV: Oblivion (1998),Horror,not set,not set
